0.000000	12
0.001000	12
0.002000	18
0.003000	18
0.004000	22
0.005000	22
0.006000	24
0.007000	23
0.008000	29
0.009000	34
0.010000	34
0.011000	56
0.012000	56
0.013000	65
0.014000	68
0.015000	76
0.016000	89
0.017000	88
0.018000	99
0.019000	103
0.020000	113
0.021000	114
0.022000	126
0.023000	124
0.024000	140
0.025000	155
0.026000	154
0.027000	161
0.028000	159
0.029000	159
0.030000	159
0.031000	160
0.032000	151
0.033000	156
0.034000	155
0.035000	151
0.036000	151
0.037000	143
0.038000	145
0.039000	139
0.040000	140
0.041000	136
0.042000	132
0.043000	133
0.044000	126
0.045000	126
0.046000	121
0.047000	124
0.048000	119
0.049000	112
0.050000	106
0.051000	106
0.052000	97
0.053000	94
0.054000	92
0.055000	91
0.056000	86
0.057000	85
0.058000	80
0.059000	78
0.060000	75
0.061000	75
0.062000	67
0.063000	64
0.064000	61
0.065000	60
0.066000	59
0.067000	57
0.068000	57
0.069000	55
0.070000	52
0.071000	50
0.072000	48
0.073000	46
0.074000	46
0.075000	46
0.076000	46
0.077000	44
0.078000	42
0.079000	42
0.080000	42
0.081000	41
0.082000	41
0.083000	42
0.084000	42
0.085000	41
0.086000	41
0.087000	40
0.088000	40
0.089000	40
0.090000	39
0.091000	39
0.092000	39
0.093000	40
0.094000	40
0.095000	40
0.096000	39
0.097000	39
0.098000	39
0.099000	38
0.100000	37
0.101000	38
0.102000	38
0.103000	33
0.104000	33
0.105000	33
0.106000	33
0.107000	33
0.108000	33
0.109000	33
0.110000	33
0.111000	30
0.112000	30
0.113000	30
0.114000	30
0.115000	30
0.116000	29
0.117000	29
0.118000	27
0.119000	26
0.120000	26
0.121000	25
0.122000	25
0.123000	25
0.124000	25
0.125000	24
0.126000	24
0.127000	24
0.128000	24
0.129000	24
0.130000	24
0.131000	23
0.132000	23
0.133000	23
0.134000	23
0.135000	23
0.136000	23
0.137000	23
0.138000	23
0.139000	23
0.140000	22
0.141000	21
0.142000	21
0.143000	21
0.144000	21
0.145000	21
0.146000	20
0.147000	19
0.148000	17
0.149000	17
0.150000	17
0.151000	17
0.152000	17
0.153000	16
0.154000	16
0.155000	16
0.156000	16
0.157000	16
0.158000	16
0.159000	16
